.	141	86776	135440	315850	370376	784014	843223	964541	988950	1060104	1119185	1216634	1281293	1371153	1442684	1501207	1536782	1633531	1660757	1828434	1926211	2077286	2332604	2410160	2619476	2693998	2987274	3288220	3562257	3976076	4594821	5279588	8269721	9921582	13307043	13595377	
.	142	2	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	142	91215	141859	332069	387899	812947	866010	990268	1014961	1087516	1147961	1245096	1307391	1394037	1461626	1514763	1547693	1645971	1673740	1846005	1941556	2095629	2354727	2433170	2637435	2709594	3007069	3301392	3582972	3990603	4627369	5273396	8314400	9922999	13344376	13585132	
.	143	2	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	143	97957	150062	347839	403156	834132	880960	1006859	1032044	1106454	1170030	1269121	1331570	1417174	1483366	1533872	1565938	1667379	1695385	1871649	1965188	2122923	2385325	2465674	2668718	2740501	3046294	3334281	3625496	4028842	4686336	5300031	8369009	9932201	13374379	13574710	
.	144	2	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	144	105187	159013	363765	417958	845672	885948	1008128	1033882	1108659	1175034	1276575	1339830	1424577	1489877	1538228	1569363	1674334	1702103	1882001	1972352	2134740	2400026	2482447	2680271	2750882	3065658	3350688	3651850	4048984	4727240	5305923	8416180	9938034	13399341	13564586	
.	145	2	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	145	99878	154625	367000	420174	845652	880132	997949	1024114	1099578	1169007	1272310	1334782	1417812	1481532	1530063	1559905	1669837	1697597	1881945	1969967	2137850	2405068	2489571	2681995	2752505	3075970	3357020	3668136	4057461	4756589	5304410	8453676	9940639	13418034	13554531	
.	146	2	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	146	94382	150758	372767	426579	855983	886181	1004446	1031479	1108532	1180822	1287953	1350829	1432665	1495839	1543864	1573210	1687869	1716091	1904440	1990373	2164031	2435302	2522069	2712997	2784154	3119233	3393793	3717869	4102610	4824423	5341657	8511199	9957093	13431856	13544544	
.	147	2	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	147	95833	155416	393054	449915	904529	932101	1061584	1089522	1170032	1245813	1356762	1419404	1499601	1562982	1610659	1641182	1760644	1789633	1983161	2065767	2249232	2524069	2613348	2810458	2884424	3235809	3500921	3842339	4226979	4983782	5474178	8623037	10005439	13443494	13534410	
.	148	2	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	148	91414	151144	393026	447724	881678	903851	1020764	1049696	1131833	1213661	1328638	1392535	1473996	1537203	1584249	1613185	1738631	1766095	1963237	2044633	2233335	2512396	2603356	2792426	2864362	3226967	3487585	3839327	4216731	4994859	5454967	8647237	10000042	13449189	13524085	
.	149	2	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	149	94865	156348	407659	461918	893291	912166	1026991	1056355	1138952	1223164	1337298	1400062	1478667	1538556	1582499	1609664	1740384	1767836	1968382	2047440	2241953	2522004	2616480	2800982	2872344	3244376	3500616	3862748	4230250	5028502	5460218	8676022	10000427	13452416	13513952	
.	150	2	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	150	99843	162869	422528	475858	902770	918341	1028926	1058840	1143529	1230859	1345490	1407716	1484567	1541908	1584384	1610793	1745903	1773411	1976090	2052407	2252713	2533260	2629706	2809303	2880550	3264078	3514628	3887157	4243772	5059486	5462230	8697302	9999212	13452897	13503658	
.	151	2	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	151	102090	167570	441573	496079	932704	946121	1058599	1089320	1176382	1266101	1383444	1444814	1519679	1575930	1617612	1643881	1784740	1812272	2016460	2089974	2299689	2581176	2679704	2857728	2929979	3326194	3567740	3953507	4301952	5139831	5516465	8743111	10012796	13450950	13493268	
.	152	2	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	152	100707	168182	454220	509302	949655	961064	1073853	1105504	1196026	1291065	1412204	1473825	1547523	1603115	1644648	1670339	1817126	1844921	2052616	2123944	2343611	2626682	2728079	2905745	2978632	3390856	3623570	4023837	4366675	5229711	5583372	8806142	10038088	13447561	13483122	
.	153	2	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	153	100650	169621	463886	518017	948654	957583	1064506	1097046	1189087	1289340	1412925	1474603	1547971	1601947	1643860	1668368	1822190	1848675	2058882	2128268	2355901	2639928	2743923	2915948	2988438	3412816	3639618	4050922	4385693	5269655	5600602	8835513	10043876	13442880	13472941	
.	154	2	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	154	95166	165523	470918	524888	955356	962705	1067258	1100365	1195482	1300891	1428488	1489764	1561084	1613222	1655851	1679924	1840273	1866770	2079450	2147335	2384836	2669975	2777207	2946594	3019166	3457031	3675998	4099640	4423347	5328902	5639411	8876583	10056851	13436434	13462752	
.	155	2	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	155	93868	166617	490495	546452	985229	991327	1097415	1131548	1229782	1338294	1467861	1529000	1598866	1649648	1690803	1714339	1880316	1906693	2122639	2187677	2436641	2721914	2831890	3000320	3073214	3526815	3734962	4172997	4486715	5411608	5701648	8922409	10075389	13429338	13452504	
.	156	2	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	156	94642	168658	499624	554459	983193	987914	1086882	1121652	1222362	1336842	1468026	1528930	1597884	1647404	1688442	1711227	1884777	1909879	2126282	2190275	2448215	2733040	2846383	3008223	3081013	3548336	3748284	4195901	4498031	5439197	5710609	8931944	10070942	13421100	13442201	
.	157	2	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	157	90223	164122	499882	553183	963210	966829	1057437	1092858	1195017	1314139	1445754	1505046	1571685	1617778	1658363	1678837	1860026	1884468	2099755	2162408	2424118	2706906	2823336	2977375	3048176	3523219	3718468	4173128	4461047	5408354	5663674	8911261	10051574	13412707	13432005	
.	158	2	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	158	96712	173676	526490	580395	999758	1002713	1094349	1130079	1234223	1354484	1484540	1542556	1606868	1650173	1688946	1709042	1896156	1920507	2136255	2195750	2470656	2752093	2872082	3023696	3094933	3583723	3768521	4233948	4510076	5473702	5713686	8943361	10065172	13403691	13421714	
.	159	2	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	159	98997	177301	542684	596759	1014372	1016638	1104777	1141324	1249258	1375637	1507287	1564960	1628322	1670203	1708836	1728585	1922154	1945613	2162676	2221250	2507756	2787365	2909117	3058116	3128952	3630581	3805851	4281952	4547352	5525213	5751449	8966582	10073587	13394773	13411372	
.	160	2	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	160	99460	179077	553953	607101	1017300	1019082	1102124	1139173	1250264	1380776	1513868	1570701	1632842	1672365	1711425	1730096	1930987	1953261	2170460	2227659	2523776	2803201	2929069	3072145	3142530	3658428	3825564	4310946	4563178	5553021	5767575	8980976	10076988	13385359	13401121	
.	161	2	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	161	99942	181286	567391	620419	1027489	1028830	1107924	1145357	1258579	1393379	1526236	1581856	1642395	1679611	1718018	1735709	1942995	1964030	2179851	2235768	2541675	2818755	2947745	3086751	3155603	3681457	3840562	4334470	4573866	5572010	5776771	8987094	10075059	13375935	13390787	
.	162	2	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	162	97880	180341	576755	630451	1032585	1033577	1107832	1146198	1261564	1401029	1535746	1590612	1649536	1684844	1723438	1739983	1954841	1975272	2190962	2245093	2559939	2834329	2966678	3101216	3170495	3710599	3861585	4364661	4592259	5601046	5797001	9000199	10080235	13366507	13380547	
.	163	2	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	163	102959	189779	609085	665066	1083624	1084394	1160608	1199338	1318053	1460807	1596625	1651439	1709487	1743852	1782386	1798935	2018556	2038484	2255828	2307965	2642242	2913118	3047096	3180467	3251081	3808139	3948219	4466492	4682073	5708450	5896329	9061346	10113870	13357122	13370312	
.	164	2	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	164	90177	177665	610994	668902	1086508	1087106	1159288	1199301	1324914	1476284	1623109	1678573	1736115	1769056	1808868	1825065	2052805	2071428	2290460	2342536	2693401	2962671	3099186	3228897	3299114	3873175	4003850	4533033	4739524	5784261	5964653	9111083	10138272	13348166	13360076	
.	165	2	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	165	97668	185797	622675	678412	1082453	1082855	1148684	1189179	1316301	1473401	1617414	1672072	1728607	1759066	1798700	1813959	2050193	2067428	2285120	2336347	2694286	2961647	3101908	3225493	3294439	3880170	4002823	4540877	4734461	5787079	5962158	9115358	10135713	13338723	13349788	
.	166	2	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	166	93965	183002	630831	687505	1088946	1089240	1151247	1192398	1322369	1482591	1627422	1680845	1735385	1763555	1803335	1817453	2059957	2076275	2293770	2344392	2712604	2978825	3121708	3240701	3308912	3907184	4022382	4569415	4749949	5811297	5981955	9127659	10140052	13329169	13339583	
.	167	2	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	167	98955	190629	651574	707616	1110337	1110569	1169380	1210481	1342506	1505904	1648795	1701739	1755019	1781026	1820762	1834227	2082958	2098463	2315448	2364796	2744318	3006624	3152541	3267933	3336204	3945890	4052859	4607467	4775215	5843143	6009331	9143193	10146871	13319661	13329362	
.	168	2	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	168	92481	186270	664017	722722	1130917	1131081	1187323	1229137	1365066	1534371	1682887	1735559	1788386	1813209	1852424	1865203	2120113	2134774	2352710	2400642	2795734	3054286	3202006	3314570	3382003	4003810	4102619	4664737	4821455	5898721	6060690	9173709	10163581	13310093	13319106	
.	169	2	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	169	98869	192922	668783	725130	1118744	1118855	1168920	1210991	1349156	1523597	1669706	1721399	1772906	1795461	1835253	1847039	2107567	2120908	2335647	2383777	2785271	3042255	3194276	3300694	3367811	4000323	4092030	4662692	4807422	5891232	6051579	9176284	10162617	13300675	13308917	
.	170	2	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	170	97788	192948	681533	738629	1133659	1133735	1180147	1222504	1362958	1538366	1684664	1735299	1785859	1806268	1846111	1857283	2123964	2136462	2350931	2398110	2810655	3064761	3219864	3323928	3389962	4032641	4117481	4693181	4826723	5913639	6072362	9185657	10166687	13291149	13298704	
.	171	2	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	171	90682	187914	690251	749647	1146364	1146426	1189977	1233257	1376229	1555915	1707194	1757463	1807346	1826029	1865206	1875783	2147273	2159190	2373210	2419662	2844299	3096056	3252445	3352058	3417808	4071722	4148936	4730878	4853496	5947762	6105203	9206299	10177670	13281601	13288616	
.	172	2	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	172	101765	200389	713865	772436	1174394	1174433	1215475	1258747	1404293	1587620	1737330	1787383	1836263	1853716	1893370	1903480	2181198	2191824	2405533	2450982	2889886	3137343	3295959	3392885	3458168	4124862	4195335	4784305	4897172	5998611	6153833	9236817	10194356	13272186	13278580	
.	173	2	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	173	95842	193626	707520	765487	1155885	1155907	1192161	1235779	1383571	1572699	1725450	1774978	1823100	1838856	1879130	1888611	2171505	2180991	2393363	2438915	2884248	3129948	3291845	3384189	3448504	4124615	4189048	4784652	4887153	5996515	6152584	9243972	10196190	13262826	13268547	
.	174	2	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	174	100695	200669	727140	786499	1185216	1185233	1218965	1262984	1412707	1603519	1754796	1804461	1851986	1866265	1906592	1915623	2202490	2211371	2423998	2468865	2928931	3171871	3335482	3424502	3489030	4176795	4235170	4837780	4931858	6049579	6203318	9280064	10217649	13253118	13258284	
.	175	2	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	175	95248	197472	737634	798425	1200019	1200033	1231135	1275568	1428327	1621959	1778518	1828179	1875028	1888192	1928481	1936787	2228308	2236525	2449049	2492828	2965002	3204336	3369128	3455135	3518760	4214935	4267493	4875402	4960169	6083501	6236593	9293684	10222944	13243538	13248250	
.	176	2	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	176	98933	202258	751831	813087	1216693	1216701	1245201	1289799	1444837	1643189	1799443	1848840	1895288	1907246	1948064	1955860	2251697	2259056	2471401	2515103	2996483	3232807	3398260	3480690	3544025	4251028	4297944	4910956	4987593	6113966	6267845	9311541	10228629	13233870	13238174	
.	177	2	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	177	98367	200879	742143	802462	1191517	1191522	1215509	1260618	1416925	1620483	1776834	1825588	1870839	1881258	1921847	1928892	2231259	2237806	2448021	2491308	2974867	3211103	3380347	3460316	3522920	4233793	4276715	4894427	4963281	6094437	6248625	9309741	10226029	13224052	13227881	
.	178	2	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	178	103115	207014	759059	819172	1214534	1214538	1236261	1280694	1437681	1638481	1792504	1840055	1885205	1894229	1934533	1941183	2245509	2251324	2460916	2503635	2995990	3229893	3401221	3479113	3541556	4259657	4297818	4917830	4979056	6111766	6265963	9317800	10230651	13214137	13217585	
.	179	2	6	7	8	9	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	179	93145	199238	770075	834134	1242476	1262938	1307965	1467759	1672305	1835901	1884547	1929207	1937487	1977903	1984214	2290014	2295516	2505704	2548346	3058760	3289388	3459819	3535647	3597581	4327636	4361121	4984590	5039042	6179970	6332319	9354359	10250993	13204336	13207390	
.	180	2	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	180	89660	195833	769133	833760	1238005	1238007	1255939	1301640	1465031	1675179	1841270	1890127	1933998	1941360	1981970	1987945	2298021	2302750	2513381	2555642	3070820	3298490	3470472	3543008	3604094	4339937	4369549	4999157	5047753	6191383	6343085	9364293	10253761	13194089	13196768	
.	181	2	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	181	99121	206175	782703	846952	1254328	1254329	1270118	1315642	1479789	1691858	1853574	1902180	1945931	1952436	1993129	1998768	2311885	2316088	2527475	2569433	3092680	3319400	3492748	3563041	3623819	4368556	4394736	5028162	5070726	6220356	6372772	9385855	10265224	13184663	13187035	
.	182	2	6	7	8	9	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	182	97911	209342	797760	867999	1318002	1333768	1379849	1546338	1760288	1926989	1975676	2020813	2026582	2067556	2073021	2387574	2391249	2606902	2649186	3201352	3425599	3600503	3668707	3730216	4492676	4515267	5151894	5189129	6355487	6505430	9480588	10332359	13174633	13176683	
.	183	2	6	7	8	9	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	183	103393	220919	833524	913046	1478267	1496542	1543295	1716435	1936951	2122908	2195767	2239352	2244841	2286377	2292888	2604142	2607849	2821096	2862154	3422294	3638587	3808122	3873318	3933177	4690969	4710295	5337708	5370095	6512183	6658264	9555432	10383057	13164978	13166762	
.	184	2	6	7	8	9	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	184	103649	214562	818984	888402	1344979	1356864	1403112	1584013	1818588	2049154	2175958	2219214	2224846	2268637	2278559	2592501	2597253	2813251	2853947	3423858	3639653	3811351	3873923	3934362	4698292	4714945	5349136	5377415	6530258	6676856	9570488	10389172	13155331	13156781	
.	185	2	6	7	8	9	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	185	106935	215825	811277	877053	1298273	1307810	1353981	1531489	1768811	1984034	2120140	2162057	2166649	2210082	2218211	2536479	2540491	2754500	2795432	3366458	3581880	3756262	3817870	3878618	4650402	4665043	5306084	5330572	6494583	6642621	9561432	10380556	13145265	13146562	
.	186	2	6	7	8	9	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	186	102597	214046	823923	892793	1330172	1338719	1384932	1561905	1795039	2003060	2111900	2154553	2158328	2200768	2207034	2527119	2529937	2744996	2785304	3381519	3595877	3769123	3829933	3890272	4673690	4686123	5333614	5354688	6530417	6677423	9590067	10394991	13135295	13136376	
.	187	2	6	7	8	9	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	187	104599	217785	833739	903665	1344861	1352241	1398643	1576923	1809497	2005614	2078598	2120813	2124037	2166903	2171696	2492811	2494801	2711982	2752231	3366595	3580141	3754033	3812687	3872525	4673345	4684001	5338229	5356751	6550062	6696531	9603968	10398716	13125383	13126374	
.	188	2	6	7	8	9	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	188	100393	214941	836332	907545	1354528	1360877	1407532	1587020	1820368	2010097	2068100	2110851	2113445	2156023	2160236	2484561	2486176	2705436	2745504	3353382	3565051	3739094	3796204	3855689	4662709	4671776	5332837	5348653	6558145	6703930	9613178	10398432	13115407	13116181	
.	189	2	6	7	8	9	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	189	96757	210440	818639	888829	1319135	1324306	1371625	1550284	1783806	1969104	2022159	2063767	2065772	2109062	2112930	2440640	2441949	2658940	2699411	3289482	3504444	3681626	3737235	3797068	4598601	4606452	5271408	5284944	6492381	6639300	9585919	10375716	13105283	13105995	
.	190	2	6	7	8	9	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	190	100627	215712	828998	900140	1338066	1342386	1389151	1566486	1796516	1976211	2028357	2070488	2072174	2114826	2118521	2446065	2447167	2665891	2706339	3299167	3511750	3689987	3746030	3805660	4605299	4611808	5273940	5285205	6489199	6636619	9578371	10367709	13095115	13095675	
.	191	2	6	7	8	9	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	191	104071	221036	845439	917698	1368252	1372125	1418647	1596287	1825862	2007866	2061665	2103940	2105403	2147745	2151222	2477588	2478591	2696945	2736906	3341770	3553523	3730568	3784934	3843861	4650288	4655811	5318993	5328359	6534644	6680463	9602108	10381158	13084852	13085326	
.	192	2	6	7	8	9	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	192	106719	223912	847933	920477	1371782	1374895	1421582	1600366	1832807	2016618	2070683	2113274	2114403	2157097	2160474	2488172	2489002	2708349	2748415	3356887	3566707	3743204	3797128	3855803	4668010	4672603	5336832	5344825	6554496	6699622	9615310	10387718	13074703	13075126	
.	193	2	6	7	8	9	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	193	111439	229158	853736	926987	1382897	1385589	1432461	1612409	1845468	2029637	2083943	2126385	2127324	2170053	2173251	2501218	2501869	2720790	2761056	3372671	3581919	3759080	3811885	3870556	4684727	4688501	5353514	5360045	6574176	6718510	9628415	10394071	13064550	13064907	
.	194	2	6	7	8	9	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	194	99241	218731	856232	932837	1403536	1405846	1453174	1636095	1871342	2067142	2123546	2166201	2167028	2210163	2213450	2539785	2540341	2761988	2801960	3428445	3635042	3811152	3862515	3921405	4743766	4746885	5412906	5418160	6641064	6783841	9668671	10418450	13054435	13054725	
.	195	2	6	7	8	9	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	195	94673	217105	866081	946371	1433895	1435847	1483337	1668686	1908310	2112372	2170531	2213906	2214581	2257320	2260515	2585903	2586348	2812729	2851888	3492837	3697056	3870086	3920820	3979290	4811846	4814265	5481462	5485784	6717756	6858589	9714002	10444894	13044141	13044370	
.	196	2	6	7	8	9	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	196	81010	205861	867515	952856	1458940	1460606	1509036	1699976	1944644	2158523	2218671	2262492	2263104	2307067	2310288	2635517	2635892	2867837	2907054	3565802	3767151	3938392	3987234	4046346	4891134	4893037	5565920	5569432	6812573	6950720	9774835	10481916	13034014	13034185	
.	197	2	6	7	8	9	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	197	97949	220030	864554	944202	1432165	1433412	1481350	1671881	1920366	2126748	2186767	2229081	2229551	2274280	2277518	2606080	2606362	2836828	2876533	3530803	3734890	3906938	3955173	4014193	4858826	4860342	5538871	5541651	6793551	6932076	9775818	10478270	13023853	13023993	
.	198	2	6	7	8	9	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	198	101887	223453	866283	945273	1433734	1434773	1482747	1671852	1917133	2120172	2180873	2223523	2223874	2268552	2271802	2601231	2601438	2831875	2871459	3524479	3728718	3902954	3951051	4010081	4856513	4857760	5536357	5538531	6790093	6928007	9774611	10476329	13013769	13013895	
.	199	2	6	7	8	9	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	199	101565	225932	883391	964682	1474615	1475461	1523171	1712962	1956739	2163748	2225553	2269213	2269509	2313964	2317087	2643205	2643384	2873786	2913053	3579882	3781905	3954332	4001518	4060345	4910686	4911631	5588169	5589872	6843997	6980655	9800696	10492696	13003859	13003932	
.	200	2	6	7	8	9	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	200	100243	226365	888144	970387	1489605	1490247	1537559	1729996	1977630	2189987	2252801	2296649	2296890	2341632	2344716	2670017	2670173	2903486	2942544	3619568	3819731	3990354	4037030	4095782	4952122	4952889	5630437	5631835	6896748	7031950	9833896	10512724	12993763	12993820	
.	201	2	6	7	8	9	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	201	95070	219794	872686	954802	1462291	1462763	1511294	1704819	1956342	2172069	2235391	2278170	2278347	2323588	2326686	2654239	2654352	2887017	2926234	3600142	3799968	3972442	4018713	4077936	4934659	4935228	5616788	5617801	6883443	7018961	9831360	10507169	12983642	12983699	
.	202	2	6	7	8	9	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	202	92109	217718	872454	956177	1468398	1468791	1516484	1709896	1958954	2173627	2237162	2280773	2280916	2326277	2329280	2656851	2656917	2890046	2929585	3604215	3805435	3977681	4023941	4082687	4941139	4941570	5623060	5623834	6891680	7027094	9835944	10507511	12973731	12973768	
.	203	2	6	7	8	9	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	203	92978	220767	885270	971066	1501193	1501493	1549407	1743315	1990625	2206574	2271177	2315100	2315197	2360074	2362956	2688813	2688876	2925131	2964593	3650048	3848888	4019955	4065644	4124470	4988758	4989080	5668365	5668954	6944635	7078171	9867618	10528730	12963643	12963660	
.	204	2	6	7	8	9	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	204	96152	224066	881932	966539	1492271	1492478	1540663	1734837	1985911	2204360	2269588	2313134	2313212	2358699	2361643	2687931	2687974	2923420	2962921	3649975	3848635	4020005	4066047	4124884	4991397	4991612	5673261	5673652	6951251	7084609	9875926	10532988	12953499	12953515	
.	205	2	6	7	8	9	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	205	92293	220567	881424	968749	1502080	1502226	1550838	1745764	1995421	2215847	2281205	2325126	2325175	2370655	2373694	2699659	2699700	2937164	2976642	3668745	3868145	4039394	4085324	4144359	5012063	5012216	5693148	5693410	6976037	7108961	9894114	10544814	12943336	12943350	
.	206	2	6	7	8	9	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
.	206	101450	230829	896200	983077	1529418	1529529	1577749	1773542	2024803	2247851	2315349	2359504	2359538	2404866	2408026	2732498	2732520	2973824	3013876	3715709	3912427	4082889	4127610	4186680	5060592	5060692	5743562	5743736	7034901	7166355	9932038	10568757	12933043	12933049	
